                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 1.2215,                0.52518,                0.97209,                0.96869,                0.97561,                0.96829,                 0.4833,                 1.6626,                0.57741,                  1.209,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.2038,                0.51644,                0.97649,                0.96898,                0.95245,                0.95619,                0.51603,                 1.5941,                 0.5402,                 1.1595,              0.0004556,              0.0004556,              0.0004556
                     81,                  1.201,                0.51192,                0.96781,                0.97294,                0.96341,                0.95816,                0.49471,                 1.6324,                0.55759,                 1.1991,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.2095,                0.51245,                0.96617,                0.96932,                0.96311,                0.95598,                0.49106,                  1.626,                0.55853,                 1.1903,               0.000416,               0.000416,               0.000416
                     83,                 1.1986,                0.51235,                0.97134,                0.96363,                0.96951,                0.96642,                0.48097,                 1.6553,                0.56457,                 1.1967,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.1876,                0.50793,                0.96643,                0.97954,                0.96951,                0.96772,                0.47796,                 1.6381,                0.55671,                 1.1925,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.2113,                0.50623,                0.97345,                0.96239,                0.96951,                0.95471,                0.49055,                 1.6081,                0.54378,                 1.1762,              0.0003566,              0.0003566,              0.0003566
                     86,                 1.2005,                0.50913,                 0.9639,                0.97392,                0.96341,                0.95968,                0.48523,                 1.6637,                0.55495,                 1.2083,              0.0003368,              0.0003368,              0.0003368
                     87,                 1.1903,                0.49903,                0.96172,                0.95223,                0.95122,                0.93847,                 0.4692,                 1.7015,                 0.5707,                 1.2276,               0.000317,               0.000317,               0.000317
                     88,                 1.1729,                0.49781,                 0.9618,                0.97364,                0.97561,                0.96969,                0.50417,                 1.6294,                 0.5407,                 1.1847,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.1699,                0.49984,                0.95471,                0.96285,                0.96951,                0.95799,                0.47812,                 1.6553,                0.56248,                 1.2093,              0.0002774,              0.0002774,              0.0002774
                     90,                  1.173,                  0.499,                0.95312,                0.96442,                0.96341,                0.95877,                0.48452,                 1.6622,                0.55424,                 1.2031,              0.0002576,              0.0002576,              0.0002576
                     91,                  1.172,                0.48502,                0.99339,                0.96151,                0.96341,                0.95456,                0.48691,                 1.6425,                0.55884,                 1.2023,              0.0002378,              0.0002378,              0.0002378
                     92,                  1.145,                0.45384,                0.98407,                0.97436,                0.96951,                0.96728,                0.50545,                 1.6204,                0.54274,                 1.1785,               0.000218,               0.000218,               0.000218
                     93,                  1.166,                0.45954,                0.99005,                0.97858,                0.95122,                0.95618,                0.50719,                 1.5931,                0.54132,                  1.172,              0.0001982,              0.0001982,              0.0001982
                     94,                 1.1412,                0.46338,                0.98749,                0.96932,                0.96316,                0.95559,                0.47231,                 1.6629,                0.56152,                 1.2128,              0.0001784,              0.0001784,              0.0001784
                     95,                 1.1391,                0.45156,                0.97501,                0.95954,                0.94512,                0.93378,                0.46706,                  1.675,                0.56111,                  1.231,              0.0001586,              0.0001586,              0.0001586
                     96,                 1.1279,                0.44765,                0.97822,                0.97396,                0.95122,                0.95668,                0.47256,                 1.6738,                0.55575,                 1.2278,              0.0001388,              0.0001388,              0.0001388
                     97,                 1.1232,                0.44385,                 0.9828,                0.97784,                0.95732,                 0.9591,                 0.5033,                 1.6137,                0.54049,                 1.1813,               0.000119,               0.000119,               0.000119
                     98,                 1.1271,                0.43478,                0.99051,                0.97495,                0.94944,                0.95871,                0.48939,                 1.6607,                0.54409,                 1.2152,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 1.1078,                0.43523,                0.98029,                0.97494,                0.94905,                0.95815,                0.48845,                 1.6495,                0.54391,                 1.2096,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 1.1104,                0.43345,                 0.9737,                0.96948,                0.96849,                0.96012,                0.48581,                 1.6472,                0.54656,                 1.2048,               5.96e-05,               5.96e-05,               5.96e-05
